Datum/Zeit;timestamp_text;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];EC [ug/m3];PREC [mm];RAD [W/m2];SO2 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C]
2021-05-14T12:00:00+00:00;14.05.2021 13:00;84.9;1.8;5.1;2.6;5910.0;;0.0;268.0;0.3;2.7;15.0
2021-05-14T13:00:00+00:00;14.05.2021 14:00;76.7;2.3;4.1;2.0;2763.0;;0.2;187.3;0.3;3.3;11.5
2021-05-14T18:00:00+00:00;14.05.2021 19:00;67.7;1.6;2.2;1.4;3269.4;;0.0;180.0;0.3;2.5;12.0
2021-05-14T19:00:00+00:00;14.05.2021 20:00;62.5;1.7;2.7;1.5;3319.2;;0.0;29.0;0.2;2.4;11.2
2021-05-15T00:00:00+00:00;15.05.2021 01:00;63.6;1.7;3.0;1.6;2828.4;;0.0;0.0;0.2;2.4;8.0
2021-05-15T02:00:00+00:00;15.05.2021 03:00;63.5;2.8;3.5;2.0;2592.7;;0.0;0.0;0.2;3.2;8.0
2021-05-15T07:00:00+00:00;15.05.2021 08:00;40.4;15.3;7.6;4.3;11802.2;;0.0;173.2;2.3;19.5;9.2
2021-05-15T16:00:00+00:00;15.05.2021 17:00;66.5;2.7;2.5;1.6;4085.0;;0.7;59.3;0.3;3.4;10.6
2021-05-16T04:00:00+00:00;16.05.2021 05:00;36.2;10.6;8.5;6.2;6985.4;;0.0;1.0;1.0;11.3;8.6
2021-05-16T05:00:00+00:00;16.05.2021 06:00;31.8;11.1;9.0;6.5;6805.0;;0.0;31.8;0.8;12.4;8.7
2021-05-16T10:00:00+00:00;16.05.2021 11:00;71.1;2.1;6.2;3.9;21330.4;;0.0;521.3;0.7;3.5;14.6
2021-05-16T12:00:00+00:00;16.05.2021 13:00;61.7;2.1;7.2;4.5;8691.4;;3.3;69.7;0.4;2.7;12.4
2021-05-16T14:00:00+00:00;16.05.2021 15:00;72.3;1.7;4.2;3.0;3505.3;;1.0;204.8;0.3;2.6;11.7
2021-05-16T17:00:00+00:00;16.05.2021 18:00;65.3;2.9;4.4;2.4;3987.6;;0.0;152.2;0.3;4.1;12.7
2021-05-16T22:00:00+00:00;16.05.2021 23:00;72.9;1.0;5.3;2.0;3244.5;;0.3;0.0;0.2;1.6;10.5
2021-05-16T23:00:00+00:00;17.05.2021 00:00;73.8;0.8;3.4;1.3;2979.0;;0.3;0.0;0.1;1.3;9.4
2021-05-17T06:00:00+00:00;17.05.2021 07:00;66.5;3.0;3.8;2.0;2447.2;;0.0;54.8;0.2;3.8;9.8
2021-05-17T08:00:00+00:00;17.05.2021 09:00;66.4;2.0;2.9;1.4;2484.7;;0.0;243.7;0.2;3.3;11.0
2021-05-17T09:00:00+00:00;17.05.2021 10:00;72.9;0.9;5.0;2.1;1944.4;;0.2;275.2;0.2;1.8;12.0
2021-05-17T14:00:00+00:00;17.05.2021 15:00;73.4;1.1;3.6;1.5;2709.9;;0.2;229.2;0.2;1.8;12.7
2021-05-17T15:00:00+00:00;17.05.2021 16:00;71.8;2.9;4.7;1.8;4320.9;;0.3;566.0;0.2;4.5;13.1
2021-05-17T16:00:00+00:00;17.05.2021 17:00;77.6;0.8;2.9;1.3;2805.9;;0.0;303.8;0.2;1.5;14.5
2021-05-17T17:00:00+00:00;17.05.2021 18:00;78.0;0.5;2.8;1.3;3248.1;;0.0;309.7;0.2;1.4;14.7
2021-05-17T21:00:00+00:00;17.05.2021 22:00;71.4;1.2;2.0;1.0;2660.7;;0.2;0.0;0.2;1.8;9.4
2021-05-18T02:00:00+00:00;18.05.2021 03:00;63.4;1.5;2.0;1.0;2437.5;;0.0;0.0;0.2;2.1;8.9
2021-05-18T03:00:00+00:00;18.05.2021 04:00;56.7;2.1;2.3;1.1;2867.4;;0.0;0.0;0.2;3.1;9.1
2021-05-18T05:00:00+00:00;18.05.2021 06:00;68.3;1.9;1.9;1.1;2801.6;;0.0;27.5;0.2;2.5;9.5
2021-05-18T07:00:00+00:00;18.05.2021 08:00;68.0;3.2;2.4;1.4;3338.3;;0.0;153.0;0.2;4.2;9.5
2021-05-18T09:00:00+00:00;18.05.2021 10:00;68.6;2.1;2.0;1.1;2324.8;;0.2;376.5;0.2;3.4;10.8
2021-05-18T14:00:00+00:00;18.05.2021 15:00;81.0;2.2;8.6;4.1;9462.2;;0.0;623.2;0.2;3.4;14.8
2021-05-18T18:00:00+00:00;18.05.2021 19:00;79.4;3.2;5.3;3.0;4565.5;;0.0;76.2;0.2;4.0;13.5
2021-05-18T21:00:00+00:00;18.05.2021 22:00;73.8;3.9;4.5;2.2;4638.9;;0.0;0.0;0.3;4.6;9.9
2021-05-18T22:00:00+00:00;18.05.2021 23:00;75.3;1.6;3.3;1.9;3172.3;;0.0;0.0;0.2;2.2;9.7
2021-05-19T00:00:00+00:00;19.05.2021 01:00;71.9;0.7;4.0;2.2;2077.1;;0.0;0.2;0.2;0.9;10.1
2021-05-19T02:00:00+00:00;19.05.2021 03:00;59.9;0.4;3.8;2.4;2006.2;;0.0;0.0;0.2;1.0;8.9
2021-05-19T07:00:00+00:00;19.05.2021 08:00;66.4;3.0;4.9;3.0;3071.1;;0.0;75.8;0.3;3.8;9.7
2021-05-19T08:00:00+00:00;19.05.2021 09:00;70.4;2.5;3.8;2.5;3010.8;;0.0;200.3;0.3;3.3;10.6
2021-05-19T09:00:00+00:00;19.05.2021 10:00;73.9;1.5;4.1;2.2;3079.1;;0.0;408.2;0.3;2.4;11.7
2021-05-19T11:00:00+00:00;19.05.2021 12:00;85.9;0.8;4.0;2.4;1870.4;;0.0;525.8;0.2;1.7;13.1
2021-05-19T12:00:00+00:00;19.05.2021 13:00;84.7;0.8;5.7;2.2;1954.2;;0.0;940.3;0.2;1.9;13.7
2021-05-19T13:00:00+00:00;19.05.2021 14:00;85.5;0.6;3.6;1.9;2078.2;;0.0;658.7;0.2;1.8;12.6
2021-05-19T16:00:00+00:00;19.05.2021 17:00;83.6;2.5;5.4;2.2;2416.2;;1.0;144.3;0.2;3.2;9.9
2021-05-19T21:00:00+00:00;19.05.2021 22:00;66.5;1.8;2.7;1.4;2800.9;;0.0;0.0;0.2;2.1;8.8
2021-05-19T22:00:00+00:00;19.05.2021 23:00;66.1;1.4;2.6;1.4;3040.8;;0.1;0.2;0.2;1.7;8.8
2021-05-20T00:00:00+00:00;20.05.2021 01:00;60.3;1.2;2.4;1.3;3867.7;;0.0;0.0;0.2;1.6;8.4
2021-05-20T03:00:00+00:00;20.05.2021 04:00;67.7;0.7;3.2;1.9;2483.3;;0.0;0.0;0.2;1.2;8.7
2021-05-20T04:00:00+00:00;20.05.2021 05:00;69.7;0.8;2.6;1.7;2095.6;;0.0;0.7;0.2;1.4;8.7
2021-05-20T07:00:00+00:00;20.05.2021 08:00;68.1;3.9;3.6;2.4;2951.7;;0.0;95.0;0.2;4.7;9.5
2021-05-20T09:00:00+00:00;20.05.2021 10:00;74.3;1.6;5.6;3.7;2534.7;;0.0;507.7;0.2;3.3;11.6
2021-05-20T11:00:00+00:00;20.05.2021 12:00;86.1;1.5;5.0;3.5;2257.7;;0.0;663.8;0.2;2.5;13.8
2021-05-20T16:00:00+00:00;20.05.2021 17:00;93.7;1.2;5.1;2.5;2957.2;;0.0;295.5;0.2;1.9;15.8
2021-05-20T20:00:00+00:00;20.05.2021 21:00;68.4;15.7;6.8;4.1;9957.0;;0.0;0.2;0.5;16.4;12.8
2021-05-20T22:00:00+00:00;20.05.2021 23:00;53.8;3.6;7.2;4.4;4484.9;;0.0;0.0;0.3;4.1;10.7
2021-05-21T02:00:00+00:00;21.05.2021 03:00;40.5;13.6;9.9;6.0;9539.8;;0.0;0.0;2.7;13.8;9.8
2021-05-21T05:00:00+00:00;21.05.2021 06:00;24.1;24.8;11.7;7.2;12949.0;;0.0;31.0;2.7;27.6;9.8
2021-05-21T07:00:00+00:00;21.05.2021 08:00;8.6;44.3;21.4;8.9;20436.7;;0.0;47.8;4.2;70.9;11.3
2021-05-21T09:00:00+00:00;21.05.2021 10:00;84.3;1.7;4.2;1.8;2515.6;;0.6;114.7;0.5;2.2;12.1
2021-05-21T13:00:00+00:00;21.05.2021 14:00;92.7;2.5;3.1;1.5;2684.6;;0.0;236.8;0.3;3.2;13.7
2021-05-21T19:00:00+00:00;21.05.2021 20:00;94.7;1.4;3.1;1.8;2248.7;;1.0;3.8;0.2;1.7;9.6
2021-05-21T20:00:00+00:00;21.05.2021 21:00;91.6;1.8;3.2;2.0;2419.2;;3.3;0.0;0.2;2.4;9.0
2021-05-21T21:00:00+00:00;21.05.2021 22:00;92.5;0.4;2.5;1.4;1280.1;;0.9;0.0;0.2;0.8;8.8
2021-05-22T00:00:00+00:00;22.05.2021 01:00;89.9;0.0;2.0;1.2;1021.7;;0.0;0.8;0.2;0.6;8.6
2021-05-22T01:00:00+00:00;22.05.2021 02:00;87.6;0.1;2.5;1.1;802.9;;0.0;0.2;0.2;0.7;9.1
2021-05-22T05:00:00+00:00;22.05.2021 06:00;57.9;4.5;7.3;3.7;4013.9;;0.0;64.8;0.3;5.5;8.0
2021-05-22T06:00:00+00:00;22.05.2021 07:00;63.1;5.0;6.9;3.8;4257.8;;0.0;245.7;0.4;6.8;10.2
2021-05-22T18:00:00+00:00;22.05.2021 19:00;81.4;1.0;5.0;2.4;6657.2;;0.0;215.5;0.2;1.7;16.7
2021-05-22T19:00:00+00:00;22.05.2021 20:00;76.0;2.7;5.8;2.5;7231.4;;0.0;40.2;0.3;3.7;13.8
2021-05-22T20:00:00+00:00;22.05.2021 21:00;74.8;1.2;4.2;2.4;6316.2;;0.0;0.3;0.2;1.7;12.8
2021-05-23T03:00:00+00:00;23.05.2021 04:00;76.2;0.0;1.9;1.3;2784.2;;0.1;0.0;0.2;0.0;8.5
2021-05-23T04:00:00+00:00;23.05.2021 05:00;74.7;0.0;2.1;1.1;2585.5;;0.0;1.2;0.2;1.4;9.0
2021-05-23T05:00:00+00:00;23.05.2021 06:00;75.3;0.5;2.1;1.3;3418.6;;0.0;15.3;0.2;1.3;9.0
2021-05-23T06:00:00+00:00;23.05.2021 07:00;72.6;0.2;2.4;1.4;2652.1;;0.0;85.7;0.2;0.8;9.4
2021-05-23T12:00:00+00:00;23.05.2021 13:00;83.9;0.0;4.4;2.4;2687.5;;0.0;655.0;0.2;0.8;14.9
2021-05-23T13:00:00+00:00;23.05.2021 14:00;84.2;0.0;4.6;2.4;3053.9;;0.0;765.5;0.2;0.5;15.6
2021-05-23T15:00:00+00:00;23.05.2021 16:00;84.8;0.0;4.2;2.4;3873.7;;0.0;548.0;0.2;1.0;16.5
2021-05-23T20:00:00+00:00;23.05.2021 21:00;76.0;6.2;6.1;4.0;10564.1;;0.0;1.8;0.4;6.5;13.8
2021-05-23T21:00:00+00:00;23.05.2021 22:00;53.8;9.2;9.4;6.7;13475.6;;0.0;0.0;0.5;10.1;11.3
2021-05-23T22:00:00+00:00;23.05.2021 23:00;53.9;6.0;7.9;5.4;8531.9;;0.0;0.0;0.3;6.4;10.8
2021-05-24T01:00:00+00:00;24.05.2021 02:00;38.2;11.6;9.4;6.3;9683.1;;0.0;0.0;1.4;12.4;9.4
2021-05-24T04:00:00+00:00;24.05.2021 05:00;29.6;11.5;8.9;5.8;8530.9;;0.0;1.2;1.3;12.4;8.1
2021-05-24T07:00:00+00:00;24.05.2021 08:00;31.0;10.2;7.8;5.3;11504.7;;0.0;182.2;2.4;13.6;9.7
2021-05-24T16:00:00+00:00;24.05.2021 17:00;75.9;1.7;7.4;3.4;4890.3;;0.0;181.0;0.4;2.3;14.8
2021-05-24T17:00:00+00:00;24.05.2021 18:00;72.9;2.2;6.8;3.3;5492.7;;0.0;122.5;0.4;2.9;14.5
2021-05-24T18:00:00+00:00;24.05.2021 19:00;68.8;5.2;7.0;3.7;8081.8;;0.0;86.3;0.6;6.6;14.4
2021-05-25T01:00:00+00:00;25.05.2021 02:00;78.5;0.2;5.0;2.2;2629.1;;0.2;0.0;0.2;0.4;8.6
2021-05-25T04:00:00+00:00;25.05.2021 05:00;71.7;0.3;6.1;3.3;2440.8;;0.0;2.2;0.2;0.5;8.1
2021-05-25T06:00:00+00:00;25.05.2021 07:00;69.0;2.0;7.9;4.2;2948.6;;0.0;53.3;0.2;3.1;8.8
2021-05-25T08:00:00+00:00;25.05.2021 09:00;73.9;0.6;7.8;4.2;2547.3;;0.0;218.5;0.2;1.5;10.7
2021-05-25T11:00:00+00:00;25.05.2021 12:00;75.7;0.6;6.7;3.4;2880.6;;0.0;425.5;0.2;1.4;13.0
2021-05-25T17:00:00+00:00;25.05.2021 18:00;86.4;0.6;4.6;2.0;3976.9;;0.0;360.0;0.2;1.5;15.9
2021-05-25T20:00:00+00:00;25.05.2021 21:00;78.0;1.8;3.4;1.9;3402.5;;0.0;1.8;0.3;2.2;13.0
2021-05-26T00:00:00+00:00;26.05.2021 01:00;73.9;1.1;3.6;2.2;3228.2;;0.0;0.0;0.3;1.3;11.6
2021-05-26T01:00:00+00:00;26.05.2021 02:00;73.5;1.0;3.3;2.2;3199.3;;0.0;0.0;0.3;1.7;11.3
2021-05-26T07:00:00+00:00;26.05.2021 08:00;66.4;7.6;8.8;4.8;6504.7;;0.0;152.5;0.3;9.7;12.9
2021-05-26T09:00:00+00:00;26.05.2021 10:00;67.5;5.9;11.5;5.9;6433.2;;0.0;206.0;0.3;8.3;13.2
2021-05-26T13:00:00+00:00;26.05.2021 14:00;71.2;1.4;3.4;2.2;2809.5;;0.0;217.2;0.3;2.5;13.1
2021-05-26T14:00:00+00:00;26.05.2021 15:00;67.3;3.0;2.9;1.9;4370.5;;0.2;231.5;0.3;5.1;12.8
2021-05-26T20:00:00+00:00;26.05.2021 21:00;56.2;7.7;7.9;5.1;6200.7;;0.0;1.3;0.3;9.7;13.1
2021-05-26T21:00:00+00:00;26.05.2021 22:00;59.5;2.6;6.5;4.5;3133.6;;0.0;0.0;0.2;3.8;12.1
2021-05-26T23:00:00+00:00;27.05.2021 00:00;60.7;5.7;2.4;1.1;13436.7;;0.0;0.0;0.2;6.5;10.6
2021-05-27T03:00:00+00:00;27.05.2021 04:00;71.7;1.0;1.6;1.1;1143.4;;0.2;0.0;0.2;1.8;9.4
2021-05-27T04:00:00+00:00;27.05.2021 05:00;79.6;1.4;2.5;1.6;1449.3;;0.1;0.5;0.2;1.5;9.3
2021-05-27T07:00:00+00:00;27.05.2021 08:00;65.8;11.6;5.2;3.0;6789.9;;1.8;64.3;0.2;13.0;9.6
2021-05-27T12:00:00+00:00;27.05.2021 13:00;92.4;1.2;5.1;4.4;4322.4;;0.0;811.0;0.2;1.9;13.4
2021-05-27T16:00:00+00:00;27.05.2021 17:00;98.8;1.3;6.0;4.5;2938.9;;0.0;452.2;0.2;2.0;17.1
2021-05-27T17:00:00+00:00;27.05.2021 18:00;99.9;1.1;6.2;4.6;2637.2;;0.0;456.0;0.2;2.0;17.5
2021-05-28T06:00:00+00:00;28.05.2021 07:00;32.6;18.0;10.8;8.5;11693.8;;0.0;244.3;1.8;28.7;8.9
2021-05-28T08:00:00+00:00;28.05.2021 09:00;37.2;26.5;18.6;12.5;12416.8;;0.0;538.0;1.3;47.2;13.2
2021-05-28T11:00:00+00:00;28.05.2021 12:00;77.1;10.0;13.3;9.5;7371.1;;0.0;917.2;0.6;14.1;17.8
2021-05-28T13:00:00+00:00;28.05.2021 14:00;99.7;4.8;12.5;9.5;8024.9;;0.0;926.2;0.5;6.4;19.3
2021-05-28T14:00:00+00:00;28.05.2021 15:00;104.6;4.9;12.6;9.6;10432.1;;0.0;846.8;0.6;6.2;20.0
2021-05-28T15:00:00+00:00;28.05.2021 16:00;106.9;4.4;12.9;9.6;14177.8;;0.0;718.7;0.7;5.7;20.1
2021-05-28T17:00:00+00:00;28.05.2021 18:00;108.9;5.0;12.9;9.6;16448.4;;0.0;403.8;0.7;5.9;19.7
2021-05-29T01:00:00+00:00;29.05.2021 02:00;57.7;5.7;11.1;9.2;6693.1;;0.0;0.0;0.6;6.4;11.3
2021-05-29T02:00:00+00:00;29.05.2021 03:00;55.2;6.0;11.1;9.0;6890.2;;0.0;0.0;0.6;6.6;11.3
2021-05-29T03:00:00+00:00;29.05.2021 04:00;45.5;6.4;10.8;9.2;6236.0;;0.0;0.0;0.5;7.1;10.5
2021-05-29T07:00:00+00:00;29.05.2021 08:00;47.5;12.7;14.2;11.2;9435.2;;0.0;199.7;0.8;16.2;12.6
2021-05-29T10:00:00+00:00;29.05.2021 11:00;78.3;5.7;11.5;9.0;9340.5;;0.0;846.5;0.8;8.1;17.9
2021-05-29T13:00:00+00:00;29.05.2021 14:00;98.2;4.1;12.4;9.9;9922.6;;0.0;861.7;0.6;5.2;20.3
2021-05-29T20:00:00+00:00;29.05.2021 21:00;101.1;5.8;10.5;6.5;10687.8;;0.0;2.2;0.6;6.3;17.1
2021-05-29T22:00:00+00:00;29.05.2021 23:00;80.2;9.6;11.0;7.9;13723.7;;0.0;0.0;0.8;10.1;13.5
2021-05-29T23:00:00+00:00;30.05.2021 00:00;63.1;13.1;14.4;12.2;16490.6;;0.0;0.0;1.3;13.9;13.0
2021-05-30T01:00:00+00:00;30.05.2021 02:00;50.1;9.2;13.6;10.8;11292.1;;0.0;0.0;0.6;10.1;9.6
2021-05-30T06:00:00+00:00;30.05.2021 07:00;53.0;10.1;12.7;10.1;8451.8;;0.0;250.3;0.8;13.2;10.6
2021-05-30T07:00:00+00:00;30.05.2021 08:00;55.3;10.3;14.0;11.5;8742.3;;0.0;421.2;1.0;14.4;12.2
2021-05-30T09:00:00+00:00;30.05.2021 10:00;71.5;8.6;12.1;9.2;12443.6;;0.0;731.0;0.9;12.3;16.4
2021-05-30T15:00:00+00:00;30.05.2021 16:00;106.2;2.0;10.3;5.6;11771.4;;0.0;740.8;0.4;2.8;21.8
2021-05-30T16:00:00+00:00;30.05.2021 17:00;105.0;2.1;12.7;6.7;9287.4;;0.0;589.0;0.4;2.7;21.2
2021-05-30T21:00:00+00:00;30.05.2021 22:00;92.1;6.0;11.5;7.8;5038.8;;0.0;0.0;0.4;6.4;16.3
2021-05-30T22:00:00+00:00;30.05.2021 23:00;83.6;8.7;11.7;8.3;8226.8;;0.0;0.0;0.8;9.4;14.6
2021-05-31T02:00:00+00:00;31.05.2021 03:00;72.5;7.8;11.7;9.2;5194.0;;0.0;0.0;0.5;8.5;9.0
2021-05-31T03:00:00+00:00;31.05.2021 04:00;51.7;8.5;11.3;9.5;5580.7;;0.0;0.0;0.5;9.1;8.2
2021-05-31T04:00:00+00:00;31.05.2021 05:00;47.1;9.0;12.5;9.8;5489.4;;0.0;4.7;0.5;9.9;7.2
2021-05-31T09:00:00+00:00;31.05.2021 10:00;88.1;7.9;13.3;7.7;12486.3;;0.0;730.3;1.1;10.6;17.7
2021-05-31T13:00:00+00:00;31.05.2021 14:00;115.0;3.8;13.3;7.6;15421.9;;0.0;935.3;0.5;4.8;22.1
2021-05-31T18:00:00+00:00;31.05.2021 19:00;122.0;4.9;12.9;6.8;9918.3;;0.0;216.0;0.5;5.6;22.2
2021-06-01T08:00:00+00:00;01.06.2021 09:00;84.2;12.6;18.0;10.2;10022.0;;0.0;562.3;0.8;15.8;17.7
2021-06-01T09:00:00+00:00;01.06.2021 10:00;92.3;10.3;17.0;10.2;9448.7;;0.0;718.2;0.8;12.6;19.6
2021-06-01T14:00:00+00:00;01.06.2021 15:00;122.9;4.0;19.0;9.8;7986.7;;0.0;852.3;0.5;4.5;25.6
2021-06-01T17:00:00+00:00;01.06.2021 18:00;128.8;4.9;13.9;8.6;6753.6;;0.0;407.8;0.4;5.4;25.5
2021-06-01T20:00:00+00:00;01.06.2021 21:00;108.1;13.2;16.3;9.9;9822.4;;0.0;2.3;0.8;13.7;20.6
2021-06-02T06:00:00+00:00;02.06.2021 07:00;49.6;38.0;30.9;15.7;24137.5;;0.0;260.3;3.6;46.3;15.3
2021-06-02T09:00:00+00:00;02.06.2021 10:00;88.4;15.8;21.7;11.7;9613.0;;0.0;427.8;1.0;19.3;20.8
2021-06-02T11:00:00+00:00;02.06.2021 12:00;110.9;5.0;18.1;11.5;8539.5;;0.0;866.8;0.8;5.6;23.4
2021-06-02T12:00:00+00:00;02.06.2021 13:00;118.8;5.6;17.6;11.4;10276.9;;0.0;919.3;0.7;6.2;24.4
2021-06-02T13:00:00+00:00;02.06.2021 14:00;123.0;5.6;17.5;10.8;12844.8;;0.0;875.3;0.7;6.6;25.2
2021-06-02T14:00:00+00:00;02.06.2021 15:00;116.4;6.1;22.3;11.6;10658.8;;0.0;334.2;0.6;6.8;23.4
2021-06-02T15:00:00+00:00;02.06.2021 16:00;130.3;4.9;16.2;11.7;9386.5;;0.0;517.2;0.5;5.4;24.4
2021-06-02T16:00:00+00:00;02.06.2021 17:00;115.6;4.4;15.8;9.0;4521.8;;0.0;104.2;0.2;4.6;21.7
2021-06-03T04:00:00+00:00;03.06.2021 05:00;37.4;14.9;15.8;12.8;7805.1;;0.0;2.0;1.1;15.5;16.8
2021-06-03T06:00:00+00:00;03.06.2021 07:00;25.1;26.3;20.9;15.2;13765.6;;0.0;74.5;2.1;31.3;17.4
2021-06-03T08:00:00+00:00;03.06.2021 09:00;36.3;22.8;24.1;15.9;16085.3;;0.0;274.0;1.9;30.0;19.2
2021-06-03T12:00:00+00:00;03.06.2021 13:00;105.1;4.8;17.7;12.7;10781.8;;0.0;706.2;0.5;5.5;24.1
2021-06-03T16:00:00+00:00;03.06.2021 17:00;108.0;4.8;17.2;11.4;11509.6;;0.0;493.2;0.4;5.2;26.4
2021-06-03T22:00:00+00:00;03.06.2021 23:00;63.8;5.7;11.8;8.1;5495.7;;0.0;0.0;0.2;5.8;18.8
2021-06-03T23:00:00+00:00;04.06.2021 00:00;54.6;9.3;13.1;9.5;8003.5;;0.0;0.0;0.3;9.7;18.1
2021-06-04T00:00:00+00:00;04.06.2021 01:00;47.8;10.5;15.3;11.2;8171.5;;0.0;0.0;0.4;11.2;17.3
2021-06-04T02:00:00+00:00;04.06.2021 03:00;34.7;13.2;16.6;13.0;8760.0;;0.0;0.0;0.8;13.8;15.8
2021-06-04T06:00:00+00:00;04.06.2021 07:00;20.3;34.0;25.4;15.1;18435.0;;0.0;70.5;2.8;41.9;17.3
2021-06-04T07:00:00+00:00;04.06.2021 08:00;18.8;36.5;33.4;16.8;21997.1;;0.0;146.7;3.1;53.3;18.3
2021-06-04T08:00:00+00:00;04.06.2021 09:00;18.9;33.9;34.1;16.8;19865.0;;0.0;130.0;2.5;49.3;18.9
2021-06-04T14:00:00+00:00;04.06.2021 15:00;90.1;7.0;11.4;7.7;28513.2;;0.0;866.2;0.7;8.9;25.5
2021-06-04T15:00:00+00:00;04.06.2021 16:00;97.6;5.6;12.0;8.4;17416.4;;0.0;723.3;0.5;6.7;26.1
2021-06-04T17:00:00+00:00;04.06.2021 18:00;97.7;5.8;12.2;9.5;10112.4;;0.0;400.3;0.5;6.6;26.1
2021-06-04T19:00:00+00:00;04.06.2021 20:00;87.1;7.7;14.9;11.6;11835.1;;0.0;19.3;0.4;8.3;23.4
2021-06-04T21:00:00+00:00;04.06.2021 22:00;81.9;2.7;12.7;8.2;3642.1;;0.4;0.0;0.2;3.0;18.1
2021-06-05T01:00:00+00:00;05.06.2021 02:00;71.8;5.6;8.8;5.2;7207.6;;1.3;0.0;0.4;5.5;16.2
2021-06-05T05:00:00+00:00;05.06.2021 06:00;46.9;6.6;9.9;6.2;6318.0;;2.0;16.0;0.4;6.8;16.0
2021-06-05T10:00:00+00:00;05.06.2021 11:00;72.4;2.2;3.4;2.2;3694.2;;0.4;297.5;0.2;2.6;17.1
2021-06-05T11:00:00+00:00;05.06.2021 12:00;75.4;1.6;3.8;2.4;7991.4;;0.0;344.2;0.2;1.8;17.8
2021-06-05T17:00:00+00:00;05.06.2021 18:00;78.1;2.1;4.5;2.7;3213.7;;0.0;191.8;0.1;2.4;17.2
2021-06-05T20:00:00+00:00;05.06.2021 21:00;70.1;1.8;4.0;2.7;2588.9;;0.0;5.3;0.1;2.0;16.7
2021-06-06T02:00:00+00:00;06.06.2021 03:00;63.8;1.1;8.4;6.3;880.5;;0.0;0.0;0.1;1.3;15.1
2021-06-06T05:00:00+00:00;06.06.2021 06:00;66.9;1.9;5.8;4.6;1193.0;;0.0;48.3;0.1;2.1;14.3
2021-06-06T07:00:00+00:00;06.06.2021 08:00;66.6;1.4;5.1;4.0;1239.0;;0.0;119.8;0.1;1.6;15.3
2021-06-06T11:00:00+00:00;06.06.2021 12:00;59.7;4.0;7.9;6.5;9439.8;;0.0;392.3;0.2;5.1;17.7
2021-06-06T12:00:00+00:00;06.06.2021 13:00;57.6;4.6;9.1;7.6;3057.7;;0.0;355.2;0.1;5.9;17.3
2021-06-06T13:00:00+00:00;06.06.2021 14:00;56.9;6.7;9.6;8.8;3247.8;;0.1;223.5;0.1;8.2;16.3
2021-06-06T16:00:00+00:00;06.06.2021 17:00;61.1;5.7;12.7;11.4;3498.3;;0.0;209.5;0.1;6.9;17.1
2021-06-06T19:00:00+00:00;06.06.2021 20:00;76.9;6.3;16.7;15.2;3028.9;;0.0;18.2;0.1;6.4;16.8
2021-06-06T22:00:00+00:00;06.06.2021 23:00;65.9;5.3;19.9;18.1;5573.9;;0.0;0.0;0.1;5.6;16.1
2021-06-07T01:00:00+00:00;07.06.2021 02:00;51.8;7.2;23.4;20.8;2938.8;;0.0;0.0;0.1;7.4;15.8
2021-06-07T03:00:00+00:00;07.06.2021 04:00;58.6;5.6;23.5;21.6;2371.4;;0.0;0.0;0.1;5.9;15.4
2021-06-07T11:00:00+00:00;07.06.2021 12:00;54.8;10.3;28.9;25.5;4546.6;;0.0;172.5;0.2;12.1;17.1
2021-06-07T14:00:00+00:00;07.06.2021 15:00;52.6;12.1;28.4;24.9;5016.6;;1.3;148.8;0.1;14.0;16.7
2021-06-08T00:00:00+00:00;08.06.2021 01:00;50.1;10.7;15.6;13.1;3664.3;;0.1;0.0;0.1;11.0;15.9
2021-06-08T02:00:00+00:00;08.06.2021 03:00;43.4;8.6;21.9;19.7;2902.8;;0.0;0.0;0.1;9.1;15.9
2021-06-08T03:00:00+00:00;08.06.2021 04:00;38.1;8.9;23.7;21.6;2756.7;;0.4;0.0;0.1;9.2;16.0
2021-06-08T05:00:00+00:00;08.06.2021 06:00;33.3;12.2;23.6;21.9;4285.9;;0.0;12.5;0.1;12.9;16.1
2021-06-08T06:00:00+00:00;08.06.2021 07:00;21.7;23.5;25.1;22.2;6039.9;;0.2;38.0;0.1;27.7;16.2
2021-06-08T10:00:00+00:00;08.06.2021 11:00;58.7;9.9;15.5;12.4;5779.1;;0.0;503.0;0.2;13.1;18.9
2021-06-08T17:00:00+00:00;08.06.2021 18:00;95.5;10.0;28.4;26.4;7199.9;;0.0;304.2;0.3;10.9;21.1
2021-06-08T19:00:00+00:00;08.06.2021 20:00;91.4;7.3;25.2;22.1;4027.1;;0.0;5.7;0.1;7.5;17.9
2021-06-08T23:00:00+00:00;09.06.2021 00:00;51.6;10.9;17.4;14.1;5021.2;;0.2;0.0;0.1;11.1;16.3
2021-06-09T01:00:00+00:00;09.06.2021 02:00;53.8;8.3;16.0;12.6;3138.6;;0.0;0.0;0.1;8.8;15.8
2021-06-09T02:00:00+00:00;09.06.2021 03:00;49.8;9.2;16.5;12.1;3795.8;;0.0;0.0;0.1;9.5;15.4
2021-06-09T03:00:00+00:00;09.06.2021 04:00;49.5;12.0;18.5;13.3;4276.2;;0.0;0.0;0.2;12.6;15.1
2021-06-09T06:00:00+00:00;09.06.2021 07:00;47.5;9.2;17.8;14.9;3465.4;;0.0;163.7;0.3;11.2;15.8
